"","participant_id","project_code","project","survey_language","country","institute_code","institution","setting","participant_code..original.data.","condition","greencar","greensoap","greendishwasher","race","recoded_race","nationality","original_gender","gender","original_age","age","RorD","LiborCon","new_condition","total","Groups.New","US_or_other","year"
"2184",3421,5,"#20-34","English","USA",6,"Georgia Gwinnett College","Online","84","status story",1,0,0,"Middle Eastern or North African","Middle Eastern or North African",NA,"Female","Female","23",23,NA,NA,"Status",1,1,"USA","2020"
"2185",3452,5,"#20-34","English","USA",6,"Georgia Gwinnett College","Online","115","status story",0,0,1,"Asian or Asian Indian","Asian or Asian Indian",NA,"Male","Male","23",23,NA,NA,"Status",1,1,"USA","2020"
"2186",3460,5,"#20-34","English","USA",6,"Georgia Gwinnett College","Online","123","status story",0,0,1,"Asian or Asian Indian","Asian or Asian Indian",NA,"Male","Male","23",23,NA,NA,"Status",1,1,"USA","2020"
"2187",12,22,"#14-3","Dutch","The Netherlands",18,"Tilburg University","Lab",NA,"control story",0,0,0,NA,NA,NA,"Male","Male","24",24,NA,NA,"Control",0,0,"other","2014"
"2188",24,22,"#14-3","Dutch","The Netherlands",18,"Tilburg University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Male","Male","24",24,NA,NA,"Status",2,0,"other","2014"
"2189",98,22,"#14-3","Dutch","The Netherlands",18,"Tilburg University","Lab",NA,"control story",0,0,0,NA,NA,NA,"Female","Female","24",24,NA,NA,"Control",0,0,"other","2014"
"2190",119,22,"#14-3","Dutch","The Netherlands",18,"Tilburg University","Lab",NA,"status story",1,1,0,NA,NA,NA,"Female","Female","24",24,NA,NA,"Status",2,0,"other","2014"
"2191",123,22,"#14-3","Dutch","The Netherlands",18,"Tilburg University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Female","Female","24",24,NA,NA,"Status",2,0,"other","2014"
"2192",168,22,"#14-3","Dutch","The Netherlands",18,"Tilburg University","Lab",NA,"control story",1,1,0,NA,NA,NA,"Female","Female","24",24,NA,NA,"Control",2,0,"other","2014"
"2193",297,23,"#16-18","English","USA",19,"University of Minnesota","Lab","516","control story",1,0,0,"White/Caucasian/European American","White",NA,"Female","Female","24",24,"Democrat","Liberal","Control",1,0,"USA","2016"
"2194",305,23,"#16-18","English","USA",19,"University of Minnesota","Lab","52","control story",0,1,0,"Asian/Pacific Islander/Asian American","Asian or Asian Indian",NA,"Female","Female","24",24,"Democrat","Liberal","Control",1,0,"USA","2016"
"2195",314,23,"#16-18","English","USA",19,"University of Minnesota","Lab","311","control story",1,1,0,"Asian/Pacific Islander/Asian American","Asian or Asian Indian",NA,"Female","Female","24",24,"Democrat","Liberal","Control",2,0,"USA","2016"
"2196",347,23,"#16-18","English","USA",19,"University of Minnesota","Lab","703","control story",0,0,1,"Black/African American","Black or African American",NA,"Female","Female","24",24,"Republican",NA,"Control",1,0,"USA","2016"
"2197",390,23,"#16-18","English","USA",19,"University of Minnesota","Lab","6","no story",1,1,0,"White/Caucasian/European American","White",NA,"Male","Male","24",24,"Democrat","Liberal","Control",2,0,"USA","2016"
"2198",434,23,"#16-18","English","USA",19,"University of Minnesota","Lab","102","no story",1,1,1,"White/Caucasian/European American","White",NA,"Female","Female","24",24,"Democrat","Liberal","Control",3,0,"USA","2016"
"2199",474,23,"#16-18","English","USA",19,"University of Minnesota","Lab","406","no story",0,1,0,"White/Caucasian/European American","White",NA,"Male","Male","24",24,"Democrat","Conservative","Control",1,0,"USA","2016"
"2200",494,23,"#16-18","English","USA",19,"University of Minnesota","Lab","417","no story",0,1,0,"Asian/Pacific Islander/Asian American",NA,NA,"Female","Female","24",24,NA,NA,"Control",1,0,"USA","2016"
"2201",501,23,"#16-18","English","USA",19,"University of Minnesota","Lab","122","no story",0,1,1,"Asian/Pacific Islander/Asian American",NA,NA,"Male","Male","24",24,NA,NA,"Control",2,0,"USA","2016"
"2202",526,23,"#16-18","English","USA",19,"University of Minnesota","Lab","515","status story",1,1,1,"White/Caucasian/European American","White",NA,"Male","Male","24",24,"Democrat","Liberal","Status",3,0,"USA","2016"
"2203",543,23,"#16-18","English","USA",19,"University of Minnesota","Lab","503","status story",1,1,1,"Asian/Pacific Islander/Asian American","Asian or Asian Indian",NA,"Female","Female","24",24,"Democrat","Liberal","Status",3,0,"USA","2016"
"2204",553,23,"#16-18","English","USA",19,"University of Minnesota","Lab","73","status story",1,1,1,"White/Caucasian/European American","White",NA,"Male","Male","24",24,NA,"Liberal","Status",3,0,"USA","2016"
"2205",556,23,"#16-18","English","USA",19,"University of Minnesota","Lab","803","status story",1,0,0,"Other","Other",NA,"Female","Female","24",24,"Democrat","Liberal","Status",1,0,"USA","2016"
"2206",569,23,"#16-18","English","USA",19,"University of Minnesota","Lab","219","status story",1,1,1,"White/Caucasian/European American","White",NA,"Female","Female","24",24,"Democrat","Conservative","Status",3,0,"USA","2016"
"2207",588,23,"#16-18","English","USA",19,"University of Minnesota","Lab","213","status story",1,1,1,"White/Caucasian/European American","White",NA,"Male","Male","24",24,"Republican","Conservative","Status",3,0,"USA","2016"
"2208",594,23,"#16-18","English","USA",19,"University of Minnesota","Lab","20","status story",0,0,0,"Asian/Pacific Islander/Asian American",NA,NA,"Female","Female","24",24,"Democrat",NA,"Status",0,0,"USA","2016"
"2209",600,23,"#16-18","English","USA",19,"University of Minnesota","Lab","1105","status story",0,0,0,"Asian/Pacific Islander/Asian American",NA,NA,"Male","Male","24",24,"Democrat",NA,"Status",0,0,"USA","2016"
"2210",606,21,"#17-33","English","USA",17,"Brigham Young University-Idaho",NA,NA,"status story",0,1,0,NA,"Hispanic or Latino",NA,"male","Male","24",24,NA,"Liberal","Status",1,NA,"USA","2017"
"2211",616,21,"#17-33","English","USA",17,"Brigham Young University-Idaho",NA,NA,"status story",0,0,0,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Status",0,NA,"USA","2017"
"2212",658,21,"#17-33","English","USA",17,"Brigham Young University-Idaho",NA,NA,"status story",0,1,0,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Status",1,NA,"USA","2017"
"2213",672,21,"#17-33","English","USA",17,"Brigham Young University-Idaho",NA,NA,"no story",1,1,0,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Control",2,NA,"USA","2017"
"2214",675,21,"#17-33","English","USA",17,"Brigham Young University-Idaho",NA,NA,"no story",0,0,0,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Control",0,NA,"USA","2017"
"2215",768,21,"#17-33","English","USA",17,"Brigham Young University-Idaho",NA,NA,"status story",1,1,0,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Status",2,NA,"USA","2017"
"2216",783,20,"#18-10","English","USA",16,"Brigham Young University-Idaho","Lab",NA,"control story",0,0,1,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Control",1,0,"USA","2018"
"2217",799,20,"#18-10","English","USA",16,"Brigham Young University-Idaho","Lab",NA,"control story",1,0,0,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Control",1,0,"USA","2018"
"2218",801,20,"#18-10","English","USA",16,"Brigham Young University-Idaho","Lab",NA,"no story",1,0,0,NA,"White",NA,"female","Female","24",24,NA,"Conservative","Control",1,0,"USA","2018"
"2219",862,20,"#18-10","English","USA",16,"Brigham Young University-Idaho","Lab",NA,"status story",1,0,0,NA,"White",NA,"male","Male","24",24,NA,"Conservative","Status",1,0,"USA","2018"
"2220",974,1,"#18-17","English","USA",1,"Adams State University","Lab","101","status story",1,1,1,"White","White",NA,"Female","Female","24",24,"Democrat","Liberal","Status",3,0,"USA","2018"
"2221",996,1,"#18-17","English","USA",1,"Adams State University","Lab","123","no story",0,0,0,"White","White",NA,"Female","Female","24",24,"Republican","Conservative","Control",0,0,"USA","2018"
"2222",998,1,"#18-17","English","USA",1,"Adams State University","Lab","125","no story",0,1,0,"White","White",NA,"Male","Male","24",24,"Democrat","Liberal","Control",1,0,"USA","2018"
"2223",1042,11,"#18-20","English","USA",2,"Moravian","Online","R_3hrIGg0uEtZYR62","status story",1,1,1,"white","White",NA,"Female","Female","24",24,NA,NA,"Status",3,1,"USA","2018"
"2224",1128,11,"#18-20","English","USA",2,"Moravian","Online","R_Xpv3gh7en4DydLH","control story",1,1,1,"white","White",NA,"Female","Female","24",24,NA,NA,"Control",3,1,"USA","2018"
"2225",1336,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",1,1,1,"other","Other",NA,"Female","Female","24",24,NA,"Liberal","Control",3,1,"USA","2018"
"2226",1355,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",1,0,1,"white","White",NA,"Male","Male","24",24,NA,"Conservative","Control",2,1,"USA","2018"
"2227",1370,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",0,1,1,"white","White",NA,"Female","Female","24",24,NA,"Liberal","Control",2,1,"USA","2018"
"2228",1373,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",0,0,0,"white","White",NA,"Male","Male","24",24,NA,"Conservative","Control",0,1,"USA","2018"
"2229",1379,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",0,1,0,"white","White",NA,"Female","Female","24",24,NA,"Liberal","Control",1,1,"USA","2018"
"2230",1412,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",0,0,0,"hispanic","Hispanic or Latino",NA,"Male","Male","24",24,NA,"Liberal","Status",0,1,"USA","2018"
"2231",1418,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,0,1,"decline to answer",NA,NA,"Female","Female","24",24,NA,"Conservative","Status",2,1,"USA","2018"
"2232",1423,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,0,1,"white","White",NA,"Female","Female","24",24,NA,"Liberal","Status",2,1,"USA","2018"
"2233",1426,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,1,1,"other","Other",NA,"Female","Female","24",24,NA,"Liberal","Status",3,1,"USA","2018"
"2234",1429,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,1,1,"hispanic","Hispanic or Latino",NA,"Female","Female","24",24,NA,"Liberal","Status",3,1,"USA","2018"
"2235",1637,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"control story",1,1,1,NA,NA,NA,"Female","Female","24",24,NA,"Liberal","Control",3,0,"other","2018"
"2236",1648,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"status story",0,1,0,NA,NA,NA,"Male","Male","24",24,NA,"Liberal","Status",1,0,"other","2018"
"2237",1652,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"no story",1,1,1,NA,NA,NA,"Male","Male","24",24,NA,"Liberal","Control",3,0,"other","2018"
"2238",1662,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"status story",1,0,1,NA,NA,NA,"Male","Male","24",24,NA,"Conservative","Status",2,0,"other","2018"
"2239",1672,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"status story",1,1,1,NA,NA,NA,"Male","Male","24",24,NA,NA,"Status",3,0,"other","2018"
"2240",1679,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"status story",1,1,1,NA,NA,NA,"Female","Female","24",24,NA,NA,"Status",3,0,"other","2018"
"2241",1709,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"no story",1,1,0,NA,NA,NA,"Female","Female","24",24,NA,"Liberal","Control",2,0,"other","2018"
"2242",1717,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"no story",1,1,0,NA,NA,NA,"Female","Female","24",24,NA,"Liberal","Control",2,0,"other","2018"
"2243",1771,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"control story",1,1,1,NA,NA,NA,"Female","Female","24",24,NA,"Liberal","Control",3,0,"other","2018"
"2244",1779,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"status story",1,1,0,NA,NA,NA,"Female","Female","24",24,NA,"Conservative","Status",2,0,"other","2018"
"2245",1788,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"control story",0,1,0,NA,NA,NA,"Female","Female","24",24,NA,NA,"Control",1,0,"other","2018"
"2246",1793,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"no story",1,1,1,NA,NA,NA,"Female","Female","24",24,NA,"Liberal","Control",3,0,"other","2018"
"2247",1822,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"status story",1,1,0,NA,NA,NA,"Male","Male","24",24,NA,"Liberal","Status",2,0,"other","2018"
"2248",1826,15,"#18-37","German","Germany",10,"University of Kassel","lab - groups",NA,"no story",0,1,1,NA,NA,NA,"Male","Male","24",24,NA,"Liberal","Control",2,0,"other","2018"
"2249",2042,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,1,0,"Korean",NA,"Korean","Female","Female","24",24,NA,NA,"Control",2,0,"other","2019"
"2250",2044,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,0,1,"British",NA,"British","Female","Female","24",24,NA,NA,"Status",2,1,"other","2019"
"2251",2071,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,1,0,"chinese",NA,"chinese","Female","Female","24",24,NA,NA,"Control",2,0,"other","2019"
"2252",2171,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,1,0,"UK British",NA,"UK British","Male","Male","24",24,NA,NA,"Status",2,1,"other","2019"
"2253",2190,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",0,1,0,"British",NA,"British","Female","Female","24",24,NA,NA,"Control",1,1,"other","2019"
"2254",2274,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",0,1,1,"British",NA,"British","Female","Female","24",24,NA,NA,"Control",2,1,"other","2019"
"2255",2285,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Female","Female","24",24,NA,NA,"Control",3,1,"other","2019"
"2256",2293,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",0,0,0,"British",NA,"British","Female","Female","24",24,NA,NA,"Status",0,0,"other","2019"
"2257",2303,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","8","status story",1,1,1,"None given ",NA,NA,NA,NA,"24",24,NA,"Liberal","Status",3,0,"other","2019"
"2258",2307,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","12","status story",1,1,1,"None given ",NA,NA,"Female","Female","24",24,NA,"Liberal","Status",3,0,"other","2019"
"2259",2383,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","88","no story",1,1,1,"None given ",NA,NA,"Female","Female","24",24,NA,NA,"Control",3,0,"other","2019"
"2260",2400,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","105","status story",1,1,0,"None given ",NA,NA,"Male","Male","24",24,NA,"Liberal","Status",2,0,"other","2019"
"2261",2440,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","145","no story",0,1,0,"None given ",NA,NA,"Female","Female","24",24,NA,"Conservative","Control",1,0,"other","2019"
"2262",2518,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","223","control story",0,1,1,"None given ",NA,NA,"Female","Female","24",24,NA,"Liberal","Control",2,0,"other","2019"
"2263",2544,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",1,0,0,"Hispanic or Latino","Hispanic or Latino",NA,"Male","Male","24",24,NA,NA,"Status",1,1,"USA","2019"
"2264",2592,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",1,1,1,"White","White",NA,"Female","Female","24",24,NA,NA,"Status",3,1,"USA","2019"
"2265",2899,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"status story",1,0,0,"white/caucasian","White",NA,"Female","Female","24",24,NA,NA,"Status",1,0,"other","2019"
"2266",2903,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"no story",1,1,1,"white/caucasian","White",NA,"Female","Female","24",24,NA,NA,"Control",3,0,"other","2019"
"2267",2938,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"status story",1,1,1,"white/caucasian","White",NA,"Female","Female","24",24,NA,NA,"Status",3,0,"other","2019"
"2268",2959,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"no story",1,1,1,"white/caucasian","White",NA,"Male","Male","24",24,NA,NA,"Control",3,0,"other","2019"
"2269",2967,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"control story",0,1,0,"white/caucasian","White",NA,"Female","Female","24",24,NA,NA,"Control",1,0,"other","2019"
"2270",2977,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"control story",1,1,1,"white/caucasian","White",NA,"Female","Female","24",24,NA,NA,"Control",3,0,"other","2019"
"2271",2981,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"control story",0,0,0,"white/caucasian","White",NA,"Female","Female","24",24,NA,NA,"Control",0,0,"other","2019"
"2272",2993,12,"#19-52","English","Iceland",3,"Reykjavik University","lab - individual",NA,"no story",1,1,1,"white/caucasian","White",NA,"Female","Female","24",24,NA,NA,"Control",3,0,"other","2019"
