participant_id,project_code,project,survey_language,country,institute_code,institution,setting,participant_code (original data),condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon
700,21,#17-33,English,USA,17,Brigham Young University-Idaho,,,control story,Yes,No,No,,White,,female,Female,22,22,,Conservative
706,21,#17-33,English,USA,17,Brigham Young University-Idaho,,,control story,Yes,No,No,,White,,female,Female,22,22,,Liberal
718,21,#17-33,English,USA,17,Brigham Young University-Idaho,,,control story,No,Yes,Yes,,Asian or Asian Indian,,male,Male,22,22,,Conservative
726,21,#17-33,English,USA,17,Brigham Young University-Idaho,,,status story,No,No,No,,White,,male,Male,22,22,,Conservative
757,21,#17-33,English,USA,17,Brigham Young University-Idaho,,,control story,Yes,Yes,No,,White,,female,Female,22,22,,Liberal
760,21,#17-33,English,USA,17,Brigham Young University-Idaho,,,no story,Yes,Yes,No,,Other,,female,Female,22,22,,Liberal
765,21,#17-33,English,USA,17,Brigham Young University-Idaho,,,status story,No,No,No,,White,,male,Male,22,22,,Conservative
785,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,status story,Yes,No,No,,White,,male,Male,22,22,,Conservative
795,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,no story,No,No,Yes,,Black or African American,,female,Female,22,22,,Liberal
798,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,status story,No,No,No,,White,,male,Male,22,22,,Conservative
816,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,control story,No,Yes,Yes,,White,,male,Male,22,22,,Conservative
827,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,control story,No,No,No,,White,,male,Male,22,22,,Conservative
835,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,control story,No,No,No,,White,,male,Male,22,22,,Conservative
840,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,control story,No,Yes,No,,White,,female,Female,22,22,,Conservative
846,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,status story,No,Yes,No,,White,,female,Female,22,22,,Liberal
857,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,status story,No,No,No,,White,,male,Male,22,22,,Conservative
859,20,#18-10,English,USA,16,Brigham Young University-Idaho,Lab,,control story,Yes,Yes,Yes,,White,,female,Female,22,22,,Conservative
880,1,#18-17,English,USA,1,Adams State University,Lab,7,control story,Yes,No,No,White,White,,Male,Male,22,22,,Conservative
883,1,#18-17,English,USA,1,Adams State University,Lab,10,control story,No,No,No,Black,Black or African American,,Female,Female,22,22,,Liberal
894,1,#18-17,English,USA,1,Adams State University,Lab,21,control story,Yes,Yes,No,other,Other,,Female,Female,22,22,,Liberal
910,1,#18-17,English,USA,1,Adams State University,Lab,37,status story,Yes,Yes,No,other,Other,,Female,Female,22,22,,Conservative
923,1,#18-17,English,USA,1,Adams State University,Lab,50,status story,Yes,Yes,Yes,White,White,,Female,Female,22,22,,Conservative
925,1,#18-17,English,USA,1,Adams State University,Lab,52,status story,No,Yes,Yes,other,Other,,Female,Female,22,22,Democrat,Liberal
971,1,#18-17,English,USA,1,Adams State University,Lab,98,status story,No,No,No,Black,Black or African American,,Male,Male,22,22,,Conservative
978,1,#18-17,English,USA,1,Adams State University,Lab,105,no story,No,No,Yes,White,White,,Female,Female,22,22,Republican,Conservative
982,1,#18-17,English,USA,1,Adams State University,Lab,109,no story,No,Yes,No,other,Other,,Male,Male,22,22,Republican,Conservative
997,1,#18-17,English,USA,1,Adams State University,Lab,124,no story,No,Yes,Yes,Black,Black or African American,,Male,Male,22,22,Democrat,Liberal
1012,1,#18-17,English,USA,1,Adams State University,Lab,139,control story,No,No,No,White,White,,Male,Male,22,22,Democrat,Liberal
1013,1,#18-17,English,USA,1,Adams State University,Lab,140,control story,No,No,Yes,White,White,,Male,Male,22,22,Republican,Conservative
1014,1,#18-17,English,USA,1,Adams State University,Lab,141,control story,Yes,No,No,Black,Black or African American,,Male,Male,22,22,,Liberal
1017,1,#18-17,English,USA,1,Adams State University,Lab,144,control story,No,No,Yes,White,White,,Female,Female,22,22,,Conservative
1043,11,#18-20,English,USA,2,Moravian,Online,R_Zg8HNCoYp214hWx,control story,No,No,No,white,White,,Female,Female,22,22,,
1051,11,#18-20,English,USA,2,Moravian,Online,R_300lksgcMwAobZM,control story,No,No,No,white,White,,Female,Female,22,22,,
1067,11,#18-20,English,USA,2,Moravian,Online,R_1F3w04qPJ2kkb5o,control story,No,No,Yes,white,White,,Male,Male,22,22,,
1118,11,#18-20,English,USA,2,Moravian,Online,R_3HHp6DQbOYe9pD7,control story,Yes,Yes,Yes,white,White,,Other,Other,22,22,,
1142,11,#18-20,English,USA,2,Moravian,Online,R_11c0cXyHM4GNoMv,no story,No,No,No,other,Other,,Male,Male,22,22,,
1172,11,#18-20,English,USA,2,Moravian,Online,R_1qb8HJ1INFFDu9x,status story,Yes,No,Yes,white,White,,Male,Male,22,22,,
1176,11,#18-20,English,USA,2,Moravian,Online,R_rfi3nMj1y6hn9Yt,no story,No,No,Yes,white,White,,Male,Male,22,22,,
1206,11,#18-20,English,USA,2,Moravian,Online,R_3Mgr3WLZH5rjOG7,control story,No,No,No,white,White,,Male,Male,22,22,,
1209,11,#18-20,English,USA,2,Moravian,Online,R_1PdQ60McOy2mQ9d,control story,No,No,Yes,white,White,,Male,Male,22,22,,
1214,11,#18-20,English,USA,2,Moravian,Online,R_ezVWXrau8ZIsd3P,no story,Yes,No,No,white,White,,Male,Male,22,22,,
1220,11,#18-20,English,USA,2,Moravian,Online,R_qCUWdTC4KllggCZ,no story,No,Yes,No,white,White,,Male,Male,22,22,,
1223,11,#18-20,English,USA,2,Moravian,Online,R_1o5APtMEq6msgdt,control story,No,No,No,hispanic,Hispanic or Latino,,Male,Male,22,22,,
1244,11,#18-20,English,USA,2,Moravian,Online,R_3CQlKqtE7xvPPSB,status story,Yes,Yes,Yes,white,White,,Male,Male,22,22,,
1257,11,#18-20,English,USA,2,Moravian,Online,R_3fSL4rdp0qaUYJA,control story,No,No,No,white,White,,Male,Male,22,22,,
1260,11,#18-20,English,USA,2,Moravian,Online,R_3PvtyIHcGOrivY8,status story,No,No,Yes,asian,Asian or Asian Indian,,Female,Female,22,22,,
1275,11,#18-20,English,USA,2,Moravian,Online,R_3I4ZYq9euq0fB8Z,no story,No,Yes,Yes,white,White,,Female,Female,22,22,,
1285,11,#18-20,English,USA,2,Moravian,Online,R_1AdzGS3S4CJR3gd,control story,No,Yes,No,white,White,,Male,Male,22,22,,
1291,11,#18-20,English,USA,2,Moravian,Online,R_3Dite8ZtoIEd1GF,status story,No,No,No,white,White,,Male,Male,22,22,,
1299,11,#18-20,English,USA,2,Moravian,Online,R_BrGhNY1DJEzDea5,control story,Yes,Yes,No,white,White,,Male,Male,22,22,,
1338,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,Yes,Yes,No,white,White,,Female,Female,22,22,,Liberal
1344,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,Yes,Yes,Yes,white,White,,Female,Female,22,22,,Liberal
1352,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,Yes,Yes,No,white,White,,Female,Female,22,22,,Conservative
1353,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,Yes,Yes,No,white,White,,Female,Female,22,22,,Conservative
1354,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,No,Yes,No,white,White,,Female,Female,22,22,,Conservative
1374,17,#18-23,English,USA,12,Utah Valley University,Online,None given,no story,No,Yes,Yes,white,White,,Female,Female,22,22,,Conservative
1399,17,#18-23,English,USA,12,Utah Valley University,Online,None given,no story,Yes,Yes,No,white,White,,Female,Female,22,22,,Conservative
1402,17,#18-23,English,USA,12,Utah Valley University,Online,None given,no story,Yes,Yes,Yes,white,White,,Female,Female,22,22,,Conservative
1403,17,#18-23,English,USA,12,Utah Valley University,Online,None given,no story,Yes,No,Yes,white,White,,Female,Female,22,22,,Conservative
1413,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,No,No,No,white,White,,Female,Female,22,22,,Conservative
1424,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,Yes,Yes,Yes,white,White,,Female,Female,22,22,,Liberal
1425,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,Yes,No,Yes,white,White,,Female,Female,22,22,,Liberal
1527,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,267,status story,No,No,Yes,Black/African-American,Black or African American,,Female,Female,22,22,Democrat,Liberal
1602,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,345,status story,No,No,No,Hispanic/Latino,Hispanic or Latino,,Female,Female,22,22,,
1626,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,Yes,Yes,,,,Female,Female,22,22,,Liberal
1630,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,Yes,Yes,,,,Female,Female,22,22,,Liberal
1639,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,No,Yes,No,,,,Male,Male,22,22,,Liberal
1643,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,Yes,Yes,Yes,,,,Male,Male,22,22,,
1645,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,No,Yes,,,,Male,Male,22,22,,
1650,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,Yes,Yes,,,,Male,Male,22,22,,Conservative
1692,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,No,Yes,Yes,,,,Male,Male,22,22,,
1695,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,No,Yes,No,,,,Male,Male,22,22,,Conservative
1711,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,No,Yes,No,,,,Male,Male,22,22,,Conservative
1713,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,No,Yes,,,,Female,Female,22,22,,Liberal
1740,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,Yes,Yes,,,,Female,Female,22,22,,Liberal
1742,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,Yes,Yes,No,,,,Female,Female,22,22,,Liberal
1744,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,Yes,Yes,,,,Female,Female,22,22,,Liberal
1748,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,No,Yes,No,,,,Female,Female,22,22,,Liberal
1780,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,No,No,No,,,,Female,Female,22,22,,
1799,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,No,No,No,,,,Male,Male,22,22,,Conservative
1809,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,Yes,No,,,,Male,Male,22,22,,Conservative
1812,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,Yes,Yes,Yes,,,,Male,Male,22,22,,Liberal
1814,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,Yes,Yes,Yes,,,,Male,Male,22,22,,Conservative
1815,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,Yes,Yes,,,,Male,Male,22,22,,Conservative
1819,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,Yes,Yes,,,,Female,Female,22,22,,Liberal
1830,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,No,Yes,Yes,,,,Female,Female,22,22,,Liberal
1928,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,No,White,White,,Female,Female,22,22,,
1931,3,#19-04,English,USA,5,Concordia College,Online,,no story,Yes,Yes,Yes,White,White,,Female,Female,22,22,,
1955,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,No,No,White,White,,Male,Male,22,22,,
1997,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,No,No,Nepali,,Nepali,Male,Male,22,22,,
2002,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,No,White,White,,Male,Male,22,22,,
2005,3,#19-04,English,USA,5,Concordia College,Online,,no story,Yes,Yes,Yes,White,White,,Female,Female,22,22,,
2070,14,#19-24,English,UK,9,University of Bristol,Lab,,no story,Yes,Yes,No,Chinese,,Chinese,Female,Female,22,22,,
2081,14,#19-24,English,UK,9,University of Bristol,Online,,no story,Yes,No,Yes,British,,British,Male,Male,22,22,,
2217,14,#19-24,English,UK,9,University of Bristol,Online,,control story,Yes,No,No,British,,British,Female,Female,22,22,,
2238,14,#19-24,English,UK,9,University of Bristol,Online,,control story,Yes,Yes,Yes,British,,British,Male,Male,22,22,,
2249,14,#19-24,English,UK,9,University of Bristol,Online,,no story,Yes,Yes,Yes,British/German,,British/German,Female,Female,22,22,,
2347,13,#19-25,English,Canada,8,Ryerson University,lab - groups,52,status story,No,Yes,No,None given ,,,Male,Male,22,22,,
2352,13,#19-25,English,Canada,8,Ryerson University,lab - groups,57,control story,No,Yes,No,None given ,,,Female,Female,22,22,,Liberal
2358,13,#19-25,English,Canada,8,Ryerson University,lab - groups,63,control story,No,Yes,Yes,None given ,,,Male,Male,22,22,,Liberal
2369,13,#19-25,English,Canada,8,Ryerson University,lab - groups,74,status story,No,Yes,Yes,None given ,,,Female,Female,22,22,,Liberal
2377,13,#19-25,English,Canada,8,Ryerson University,lab - groups,82,no story,No,No,No,None given ,,,Female,Female,22,22,,Liberal
2432,13,#19-25,English,Canada,8,Ryerson University,lab - groups,137,status story,Yes,No,No,None given ,,,Female,Female,22,22,,Conservative
2437,13,#19-25,English,Canada,8,Ryerson University,lab - groups,142,control story,No,Yes,Yes,None given ,,,Female,Female,22,22,,Liberal
2493,13,#19-25,English,Canada,8,Ryerson University,lab - groups,198,control story,No,Yes,Yes,None given ,,,Female,Female,22,22,,
2531,2,#19-33,English,USA,1,Adams State University,Online,,control story,No,No,No,Hispanic or Latino,Hispanic or Latino,,Female,Female,22,22,Democrat,
2588,2,#19-33,English,USA,1,Adams State University,Online,,control story,No,No,Yes,Hispanic or Latino,Hispanic or Latino,,Female,Female,22,22,,
2607,2,#19-33,English,USA,1,Adams State University,Online,,control story,Yes,Yes,Yes,Hispanic or Latino,Hispanic or Latino,,Female,Female,22,22,Democrat,
2608,2,#19-33,English,USA,1,Adams State University,Online,,control story,Yes,No,No,White,White,,Female,Female,22,22,,
2629,2,#19-33,English,USA,1,Adams State University,Online,,control story,No,No,No,Hispanic or Latino,Hispanic or Latino,,Female,Female,22,22,,
2897,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,no story,Yes,No,Yes,white/caucasian,White,,Female,Female,22,22,,
2905,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,control story,No,No,No,white/caucasian,White,,Female,Female,22,22,,
2908,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,control story,No,Yes,Yes,white/caucasian,White,,Female,Female,22,22,,
2912,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,no story,No,No,No,white/caucasian,White,,Female,Female,22,22,,
2932,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,status story,Yes,No,Yes,white/caucasian,White,,Male,Male,22,22,,
2937,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,status story,No,No,No,white/caucasian,White,,Female,Female,22,22,,
2972,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,control story,No,Yes,Yes,white/caucasian,White,,Male,Male,22,22,,
2987,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,no story,Yes,Yes,Yes,white/caucasian,White,,Male,Male,22,22,,
3105,4,#20-04,English,USA,5,Concordia College,Online,,status story,No,Yes,No,White,White,,Female,Female,22,22,,
3113,4,#20-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,Yes,White,White,,Female,Female,22,22,,
3119,4,#20-04,English,USA,5,Concordia College,Online,,control story,Yes,Yes,Yes,White,White,,Male,Male,22,22,,
3158,4,#20-04,English,USA,5,Concordia College,Online,,control story,Yes,No,No,White,White,,Female,Female,22,22,,
3164,4,#20-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,Yes,White,White,,Female,Female,22,22,,
3271,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,No,Yes,No,white (non-hispanic),,,female,Female,22,22,,Liberal
3273,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,No,No,Yes,white (non-hispanic),,,female,Female,22,22,,
3287,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,No,Yes,Yes,hispanic,,,female,Female,22,22,,Conservative
3296,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,Yes,Yes,No,black (non-hispanic),,,female,Female,22,22,,
3322,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,No,No,No,white (non-hispanic),,,male,Male,22,22,,Conservative
3327,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,No,No,No,american indian/native,,,female,Female,22,22,,
3351,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,14,control story,Yes,Yes,Yes,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,22,22,,
3356,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,19,control story,Yes,No,No,Middle Eastern or North African,Middle Eastern or North African,,Male,Male,22,22,,
3380,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,43,control story,No,No,Yes,Asian or Asian Indian,Asian or Asian Indian,,Female,Female,22,22,,
3387,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,50,control story,No,No,No,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Male,Male,22,22,,
3390,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,53,control story,,No,Yes,Black or African American,Black or African American,,Male,Male,22,22,,
