participant_id,project_code,survey_language,country,institute_code,setting,condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon
1930,3,English,USA,5,Online,no story,No,No,No,White,White,,Male,Male,19,19,,
1931,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,22,22,,
1932,3,English,USA,5,Online,status story,No,No,No,White,White,,Male,Male,19,19,,
1933,3,English,USA,5,Online,status story,No,Yes,No,White,White,,Female,Female,18,18,,
1934,3,English,USA,5,Online,status story,No,No,No,White,White,,Female,Female,20,20,,
1935,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1936,3,English,USA,5,Online,no story,No,Yes,No,White,White,,Female,Female,18,18,,
1937,3,English,USA,5,Online,no story,No,No,No,White,White,,Male,Male,19,19,,
1938,3,English,USA,5,Online,no story,No,Yes,No,White,White,,Male,Male,20,20,,
1939,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
1940,3,English,USA,5,Online,no story,Yes,No,Yes,White,White,,Female,Female,19,19,,
1941,3,English,USA,5,Online,no story,No,No,Yes,White,White,,Female,Female,21,21,,
1942,3,English,USA,5,Online,status story,No,Yes,Yes,White,White,,Female,Female,20,20,,
1943,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,20,20,,
1944,3,English,USA,5,Online,status story,Yes,No,Yes,White,White,,Female,Female,19,19,,
1945,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1946,3,English,USA,5,Online,no story,Yes,Yes,No,White,White,,Female,Female,20,20,,
1947,3,English,USA,5,Online,no story,No,Yes,No,White,White,,Female,Female,18,18,,
1948,3,English,USA,5,Online,status story,No,Yes,Yes,White,White,,Female,Female,20,20,,
1949,3,English,USA,5,Online,status story,No,Yes,Yes,White,White,,Female,Female,20,20,,
1950,3,English,USA,5,Online,no story,No,No,No,White,White,,Female,Female,18,18,,
1951,3,English,USA,5,Online,status story,Yes,No,Yes,White,White,,Female,Female,20,20,,
1952,3,English,USA,5,Online,no story,No,Yes,No,White,White,,Male,Male,18,18,,
1953,3,English,USA,5,Online,status story,No,Yes,No,White,White,,Female,Female,18,18,,
1954,3,English,USA,5,Online,status story,Yes,No,No,White,White,,Female,Female,20,20,,
1955,3,English,USA,5,Online,no story,No,No,No,White,White,,Male,Male,22,22,,
1956,3,English,USA,5,Online,no story,Yes,Yes,No,White,White,,Female,Female,19,19,,
1957,3,English,USA,5,Online,no story,Yes,Yes,No,White,White,,Female,Female,19,19,,
1958,3,English,USA,5,Online,status story,Yes,Yes,No,White,White,,Female,Female,20,20,,
1959,3,English,USA,5,Online,status story,Yes,No,No,Indian,Asian or Asian Indian,,Female,Female,19,19,,
1960,3,English,USA,5,Online,no story,Yes,Yes,No,White,White,,Female,Female,20,20,,
1961,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
1962,3,English,USA,5,Online,status story,Yes,Yes,Yes,Asian,Asian or Asian Indian,,Female,Female,19,19,,
1963,3,English,USA,5,Online,no story,No,No,No,White,White,,Female,Female,19,19,,
1964,3,English,USA,5,Online,no story,No,No,Yes,White,White,,Female,Female,18,18,,
1965,3,English,USA,5,Online,status story,,,,,,,,,,,,
1966,3,English,USA,5,Online,no story,No,No,Yes,White,White,,Female,Female,18,18,,
1967,3,English,USA,5,Online,status story,,,,,,,,,,,,
1968,3,English,USA,5,Online,status story,,,,,,,,,,,,
1969,3,English,USA,5,Online,no story,Yes,No,No,White,White,,Female,Female,19,19,,
1970,3,English,USA,5,Online,status story,No,No,Yes,White,White,,Male,Male,19,19,,
1971,3,English,USA,5,Online,no story,No,No,No,Native American,American Indian or Alaska Native,,Male,Male,19,19,,
1972,3,English,USA,5,Online,status story,No,Yes,No,White,White,,Male,Male,19,19,,
1973,3,English,USA,5,Online,status story,,,,,,,,,,,,
1974,3,English,USA,5,Online,status story,Yes,No,No,White,White,,Female,Female,19,19,,
1975,3,English,USA,5,Online,status story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
1976,3,English,USA,5,Online,no story,No,Yes,No,African American,Black or African American,,Male,Male,20,20,,
1977,3,English,USA,5,Online,status story,Yes,Yes,No,White,White,,Female,Female,18,18,,
1978,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,21,21,,
1979,3,English,USA,5,Online,status story,No,Yes,Yes,White,White,,Female,Female,18,18,,
1980,3,English,USA,5,Online,status story,Yes,Yes,Yes,White,White,,Male,Male,19,19,,
1981,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,20,20,,
1982,3,English,USA,5,Online,no story,Yes,Yes,No,White,White,,Female,Female,19,19,,
1983,3,English,USA,5,Online,no story,Yes,Yes,No,White,White,,Male,Male,19,19,,
1984,3,English,USA,5,Online,status story,Yes,No,No,White,White,,Male,Male,18,18,,
1985,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
1986,3,English,USA,5,Online,no story,Yes,Yes,No,White,White,,Female,Female,19,19,,
1987,3,English,USA,5,Online,status story,Yes,Yes,No,White,White,,Female,Female,19,19,,
1988,3,English,USA,5,Online,no story,No,No,No,Asians,Asian or Asian Indian,,Male,Male,21,21,,
1989,3,English,USA,5,Online,status story,Yes,No,No,White,White,,Female,Female,19,19,,
1990,3,English,USA,5,Online,status story,Yes,Yes,Yes,,,,,,,,,
1991,3,English,USA,5,Online,status story,,,,,,,,,,,,
1992,3,English,USA,5,Online,status story,Yes,No,Yes,White,White,,Male,Male,19,19,,
1993,3,English,USA,5,Online,status story,,,,,,,,,,,,
1994,3,English,USA,5,Online,no story,Yes,No,Yes,White,White,,Female,Female,19,19,,
1995,3,English,USA,5,Online,status story,Yes,Yes,No,White,White,,Female,Female,20,20,,
1996,3,English,USA,5,Online,status story,Yes,No,Yes,Asian,Asian or Asian Indian,,Female,Female,20,20,,
1997,3,English,USA,5,Online,status story,Yes,No,No,Nepali,,Nepali,Male,Male,22,22,,
1998,3,English,USA,5,Online,no story,No,Yes,No,White,White,,Female,Female,20,20,,
1999,3,English,USA,5,Online,status story,No,Yes,Yes,White,White,,Female,Female,19,19,,
2000,3,English,USA,5,Online,status story,Yes,Yes,Yes,White,White,,Male,Male,19,19,,
2001,3,English,USA,5,Online,no story,No,No,No,White,White,,Male,Male,19,19,,
2002,3,English,USA,5,Online,status story,Yes,Yes,No,White,White,,Male,Male,22,22,,
2003,3,English,USA,5,Online,status story,Yes,Yes,Yes,White,White,,Female,Female,21,21,,
2004,3,English,USA,5,Online,status story,Yes,No,Yes,White,White,,Male,Male,21,21,,
2005,3,English,USA,5,Online,no story,Yes,Yes,Yes,White,White,,Female,Female,22,22,,
2006,3,English,USA,5,Online,no story,No,No,No,White,White,,Female,Female,19,19,,
2007,3,English,USA,5,Online,status story,,,,,,,,,,,,
2008,3,English,USA,5,Online,status story,Yes,Yes,No,White,White,,Female,Female,19,19,,
2009,3,English,USA,5,Online,status story,No,Yes,Yes,White,White,,Female,Female,18,18,,
2010,14,English,UK,9,Lab,status story,Yes,Yes,Yes,chinese,,chinese,Female,Female,18,18,,
2011,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Male,Male,20,20,,
2012,14,English,UK,9,Lab,control story,Yes,Yes,Yes,Singaporean,,Singaporean,Female,Female,19,19,,
2013,14,English,UK,9,Online,control story,Yes,Yes,Yes,Welsh,,Welsh,Male,Male,48,48,,
2014,14,English,UK,9,Online,control story,Yes,No,Yes,Welsh,,Welsh,Female,Female,18,18,,
2015,14,English,UK,9,Online,no story,Yes,Yes,Yes,Scottish,,Scottish,Male,Male,32,32,,
2016,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,75,75,,
2017,14,English,UK,9,Online,control story,Yes,Yes,Yes,Welsh,,Welsh,Female,Female,20,20,,
2018,14,English,UK,9,Online,no story,Yes,Yes,Yes,English,,English,Male,Male,30,30,,
2019,14,English,UK,9,Online,no story,No,Yes,No,British,,British,Male,Male,20,20,,
2020,14,English,UK,9,Online,control story,Yes,Yes,No,Brazilian,,Brazilian,Male,Male,26,26,,
2021,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,20,20,,
2022,14,English,UK,9,Online,status story,Yes,Yes,Yes,British,,British,Female,Female,21,21,,
2023,14,English,UK,9,Online,status story,Yes,Yes,Yes,British,,British,Female,Female,46,46,,
2024,14,English,UK,9,Lab,status story,Yes,Yes,Yes,CHINA,,CHINA,Female,Female,23,23,,
2025,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,65,65,,
2026,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Female,Female,20,20,,
2027,14,English,UK,9,Lab,no story,Yes,Yes,Yes,Spanish,,Spanish,Female,Female,18,18,,
2028,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Male,Male,66,66,,
2029,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2030,14,English,UK,9,Lab,status story,Yes,Yes,Yes,British,,British,Female,Female,18,18,,
2031,14,English,UK,9,Online,no story,Yes,Yes,Yes,BRITISH,,British,Female,Female,55,55,,
2032,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Female,Female,45,45,,
2033,14,English,UK,9,Lab,no story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2034,14,English,UK,9,Lab,control story,Yes,Yes,Yes,Welsh (British),,Welsh (British),Female,Female,21,21,,
2035,14,English,UK,9,Online,no story,Yes,No,Yes,British,,British,Female,Female,21,21,,
2036,14,English,UK,9,Lab,control story,Yes,No,Yes,WHITE BRITISH,White,,Female,Female,20,20,,
2037,14,English,UK,9,Lab,status story,Yes,Yes,Yes,English,,English,Female,Female,20,20,,
2038,14,English,UK,9,Lab,status story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2039,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Male,Male,53,53,,
2040,14,English,UK,9,Online,control story,Yes,Yes,Yes,Maltese,,Maltese,Male,Male,21,21,,
2041,14,English,UK,9,Online,control story,Yes,No,Yes,BRITISH,,British,Female,Female,50,50,,
2042,14,English,UK,9,Lab,no story,Yes,Yes,No,Korean,,Korean,Female,Female,24,24,,
2043,14,English,UK,9,Lab,control story,No,Yes,Yes,British,,British,Female,Female,19,19,,
2044,14,English,UK,9,Online,status story,Yes,No,Yes,British,,British,Female,Female,24,24,,
2045,14,English,UK,9,Lab,status story,Yes,Yes,No,British,,British,Female,Female,18,18,,
2046,14,English,UK,9,Lab,status story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2047,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Male,Male,27,27,,
2048,14,English,UK,9,Online,no story,No,No,Yes,British,,British,Female,Female,21,21,,
2049,14,English,UK,9,Online,control story,Yes,No,Yes,English,,English,Female,Female,27,27,,
2050,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,56,56,,
2051,14,English,UK,9,Lab,no story,Yes,Yes,Yes,British,,British,Male,Male,25,25,,
2052,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2053,14,English,UK,9,Lab,control story,Yes,Yes,Yes,british,,British,Male,Male,18,18,,
2054,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Female,Female,20,20,,
2055,14,English,UK,9,Online,control story,No,Yes,No,British,,British,Female,Female,20,20,,
2056,14,English,UK,9,Lab,no story,No,Yes,No,British,,British,Female,Female,20,20,,
2057,14,English,UK,9,Online,status story,Yes,Yes,No,British,,British,Male,Male,66,66,,
2058,14,English,UK,9,Online,status story,No,Yes,Yes,British,,British,Male,Male,47,47,,
2059,14,English,UK,9,Online,status story,No,Yes,Yes,British,,British,Male,Male,56,56,,
2060,14,English,UK,9,Lab,status story,Yes,Yes,No,British,,British,Female,Female,18,18,,
2061,14,English,UK,9,Online,no story,Yes,Yes,No,British,,British,Female,Female,21,21,,
2062,14,English,UK,9,Online,control story,No,Yes,Yes,British/Maltese Dual,,British/Maltese Dual,Male,Male,23,23,,
2063,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Female,Female,20,20,,
2064,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Female,Female,57,57,,
2065,14,English,UK,9,Online,control story,Yes,No,Yes,Irish,,Irish,Female,Female,21,21,,
2066,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Male,Male,23,23,,
2067,14,English,UK,9,Online,status story,Yes,No,No,Welsh,,Welsh,Male,Male,23,23,,
2068,14,English,UK,9,Lab,control story,No,Yes,No,Thai,,Thai,Female,Female,25,25,,
2069,14,English,UK,9,Lab,no story,Yes,No,Yes,English-Hungarian,,English-Hungarian,Female,Female,19,19,,
2070,14,English,UK,9,Lab,no story,Yes,Yes,No,Chinese,,Chinese,Female,Female,22,22,,
2071,14,English,UK,9,Lab,no story,Yes,Yes,No,chinese,,chinese,Female,Female,24,24,,
2072,14,English,UK,9,Online,status story,Yes,Yes,No,British,,British,Female,Female,49,49,,
2073,14,English,UK,9,Online,status story,Yes,Yes,Yes,British,,British,Female,Female,49,49,,
2074,14,English,UK,9,Online,status story,Yes,Yes,Yes,British,,British,Female,Female,54,54,,
2075,14,English,UK,9,Lab,status story,Yes,Yes,Yes,British/French,,British/French,Female,Female,18,18,,
2076,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,54,54,,
2077,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,49,49,,
2078,14,English,UK,9,Online,no story,Yes,Yes,Yes,BRITISH,,British,Male,Male,46,46,,
2079,14,English,UK,9,Online,control story,Yes,Yes,Yes,BRITISH,,British,Male,Male,60,60,,
2080,14,English,UK,9,Online,control story,Yes,No,Yes,British,,British,Female,Female,77,77,,
2081,14,English,UK,9,Online,no story,Yes,No,Yes,British,,British,Male,Male,22,22,,
2082,14,English,UK,9,Online,no story,Yes,Yes,Yes,Greek,,Greek,Female,Female,35,35,,
2083,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Female,Female,21,21,,
2084,14,English,UK,9,Lab,no story,Yes,Yes,Yes,British,,British,Female,Female,18,18,,
2085,14,English,UK,9,Lab,no story,Yes,Yes,Yes,UK,,UK,Male,Male,20,20,,
2086,14,English,UK,9,Lab,control story,Yes,Yes,Yes,kenyan,,kenyan,Female,Female,18,18,,
2087,14,English,UK,9,Lab,no story,Yes,Yes,Yes,British,,British,Male,Male,27,27,,
2088,14,English,UK,9,Lab,control story,Yes,Yes,Yes,german,,german,Female,Female,19,19,,
2089,14,English,UK,9,Lab,status story,Yes,No,No,Singaporean,,Singaporean,Female,Female,20,20,,
2090,14,English,UK,9,Online,no story,Yes,No,No,White British,White,,Female,Female,20,20,,
2091,14,English,UK,9,Online,no story,Yes,No,No,British,,British,Female,Female,21,21,,
2092,14,English,UK,9,Online,control story,Yes,No,No,British,,British,Male,Male,56,56,,
2093,14,English,UK,9,Online,control story,Yes,No,No,British,,British,Male,Male,57,57,,
2094,14,English,UK,9,Online,control story,Yes,Yes,No,British,,British,Female,Female,41,41,,
2095,14,English,UK,9,Lab,control story,No,Yes,Yes,British,,British,Female,Female,20,20,,
2096,14,English,UK,9,Lab,no story,Yes,No,Yes,British,,British,Male,Male,18,18,,
2097,14,English,UK,9,Lab,no story,Yes,No,Yes,British,,British,Female,Female,19,19,,
2098,14,English,UK,9,Online,status story,No,Yes,Yes,British,,British,Female,Female,50,50,,
2099,14,English,UK,9,Online,status story,No,Yes,Yes,British,,British,Female,Female,18,18,,
2100,14,English,UK,9,Online,status story,No,Yes,Yes,British,,British,Female,Female,44,44,,
2101,14,English,UK,9,Online,status story,No,Yes,Yes,british,,British,Female,Female,57,57,,
2102,14,English,UK,9,Online,status story,Yes,Yes,Yes,British,,British,Male,Male,57,57,,
2103,14,English,UK,9,Lab,status story,Yes,Yes,Yes,British,,British,Male,Male,18,18,,
2104,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Male,Male,21,21,,
2105,14,English,UK,9,Online,control story,Yes,Yes,Yes,Serbian,,Serbian,Female,Female,21,21,,
2106,14,English,UK,9,Online,no story,Yes,Yes,Yes,White British,White,,Female,Female,52,52,,
2107,14,English,UK,9,Online,control story,Yes,Yes,Yes,Scottish,,Scottish,Male,Male,38,38,,
2108,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Male,Male,70,70,,
2109,14,English,UK,9,Online,control story,No,No,No,Irish,,Irish,Female,Female,57,57,,
2110,14,English,UK,9,Online,control story,Yes,Yes,No,British,,British,Female,Female,16,16,,
2111,14,English,UK,9,Online,no story,No,Yes,Yes,British,,British,Female,Female,18,18,,
2112,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Male,Male,80,80,,
2113,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Male,Male,19,19,,
2114,14,English,UK,9,Lab,control story,Yes,Yes,Yes,british,,British,Male,Male,19,19,,
2115,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Female,Female,20,20,,
2116,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2117,14,English,UK,9,Online,status story,No,No,No,British,,British,Female,Female,28,28,,
2118,14,English,UK,9,Online,status story,No,No,Yes,british,,British,Male,Male,64,64,,
2119,14,English,UK,9,Online,status story,Yes,No,Yes,White british,White,,Male,Male,20,20,,
2120,14,English,UK,9,Online,status story,Yes,No,Yes,British,,British,Female,Female,49,49,,
2121,14,English,UK,9,Online,status story,Yes,No,Yes,British,,British,Male,Male,20,20,,
2122,14,English,UK,9,Online,status story,Yes,Yes,No,British,,British,Female,Female,18,18,,
2123,14,English,UK,9,Online,status story,Yes,Yes,No,British,,British,Female,Female,36,36,,
2124,14,English,UK,9,Lab,status story,Yes,No,Yes,British,,British,Female,Female,20,20,,
2125,14,English,UK,9,Online,no story,Yes,Yes,No,British,,British,Male,Male,41,41,,
2126,14,English,UK,9,Online,control story,No,Yes,Yes,British,,British,Female,Female,20,20,,
2127,14,English,UK,9,Online,control story,Yes,Yes,Yes,Indonesian,,Indonesian,Prefer not to say,Prefer not to say,44,44,,
2128,14,English,UK,9,Online,no story,Yes,Yes,Yes,BRITISH,,British,Female,Female,65,65,,
2129,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Male,Male,60,60,,
2130,14,English,UK,9,Online,control story,Yes,Yes,Yes,British,,British,Male,Male,58,58,,
2131,14,English,UK,9,Online,control story,Yes,Yes,Yes,Welsh,,Welsh,Male,Male,55,55,,
2132,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Male,Male,64,64,,
2133,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,56,56,,
2134,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,64,64,,
2135,14,English,UK,9,Lab,control story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2136,14,English,UK,9,Lab,no story,Yes,Yes,Yes,CHINA,,CHINA,Female,Female,19,19,,
2137,14,English,UK,9,Lab,control story,Yes,Yes,Yes,british,,British,Female,Female,19,19,,
2138,14,English,UK,9,Online,status story,No,No,No,British,,British,Female,Female,25,25,,
2139,14,English,UK,9,Lab,status story,Yes,No,Yes,BRITISH,,British,Female,Female,18,18,,
2140,14,English,UK,9,Lab,control story,Yes,Yes,No,British,,British,Female,Female,29,29,,
2141,14,English,UK,9,Lab,no story,No,Yes,Yes,Hong Kong Chinese,,Hong Kong Chinese,Female,Female,19,19,,
2142,14,English,UK,9,Online,status story,No,Yes,Yes,British,,British,Female,Female,58,58,,
2143,14,English,UK,9,Online,status story,Yes,Yes,No,British,,British,Female,Female,49,49,,
2144,14,English,UK,9,Lab,status story,Yes,Yes,No,Malaysian,,Malaysian,Male,Male,19,19,,
2145,14,English,UK,9,Lab,status story,No,Yes,Yes,mixed,Multiracial,,Female,Female,18,18,,
2146,14,English,UK,9,Lab,status story,Yes,Yes,Yes,British,,British,Female,Female,19,19,,
2147,14,English,UK,9,Lab,status story,Yes,Yes,Yes,British,,British,Female,Female,32,32,,
2148,14,English,UK,9,Online,no story,Yes,Yes,Yes,Welsh,,Welsh,Female,Female,52,52,,
2149,14,English,UK,9,Online,no story,Yes,Yes,Yes,British,,British,Female,Female,23,23,,
